event_id,event_time,campaign_id,user_id,event_type,amount
e00005373,2026-06-01 01:29:33,32135670,31888142,click,0
e00005374,2026-06-01 01:29:34,31772643,3339241,click,0
e00005375,2026-06-01 01:29:35,26071516,17499171,click,0
e00005376,2026-06-01 01:29:36,25102583,24755666,click,0
e00005377,2026-06-01 01:29:37,11803618,19355929,click,0
e00005378,2026-06-01 01:29:38,26852338,26430999,conversion,30000
e00005379,2026-06-01 01:29:39,31129937,8424634,click,0
e00005380,2026-06-01 01:29:40,6810200,31347073,click,0
e00005381,2026-06-01 01:29:41,8867068,26825453,click,0
e00005382,2026-06-01 01:29:42,5867090,20538052,click,0
e00005383,2026-06-01 01:29:43,17686799,7684608,click,0
e00005384,2026-06-01 01:29:44,15823034,21219118,click,0
e00005385,2026-06-01 01:29:45,5061834,7719585,click,0
e00005386,2026-06-01 01:29:46,15398570,18923457,click,0
e00005387,2026-06-01 01:29:47,28137208,6739280,click,0
e00005388,2026-06-01 01:29:48,24119481,18893659,click,0
e00005389,2026-06-01 01:29:49,20377297,17580036,click,0
e00005390,2026-06-01 01:29:50,2736605,2188785,click,0
e00005391,2026-06-01 01:29:51,12947794,409986,click,0
e00005392,2026-06-01 01:29:52,4913658,30733893,click,0
e00005393,2026-06-01 01:29:53,15654890,25790932,click,0
e00005394,2026-06-01 01:29:54,9100693,18368395,click,0
e00005395,2026-06-01 01:29:55,6686703,1395602,click,0
e00005396,2026-06-01 01:29:56,5061823,1988695,click,0
e00005397,2026-06-01 01:29:57,9106407,32039024,click,0
e00005398,2026-06-01 01:29:58,408759,18432762,click,0
e00005399,2026-06-01 01:29:59,32452111,29376810,click,0
e00005400,2026-06-01 01:30:00,497590,27179864,click,0
e00005401,2026-06-01 01:30:01,5121547,15046303,click,0
e00005402,2026-06-01 01:30:02,9013587,22399672,click,0
e00005403,2026-06-01 01:30:03,497593,14764949,click,0
e00005404,2026-06-01 01:30:04,26998428,16456311,conversion,30000
e00005405,2026-06-01 01:30:05,2576437,29869025,click,0
e00005406,2026-06-01 01:30:06,3291800,30152051,click,0
e00005407,2026-06-01 01:30:07,32135670,13233233,click,0
e00005408,2026-06-01 01:30:08,31775712,11254772,click,0
e00005409,2026-06-01 01:30:09,28729609,20899126,click,0
e00005410,2026-06-01 01:30:10,1632450,7644750,click,0
e00005411,2026-06-01 01:30:11,10960760,12594869,click,0
e00005412,2026-06-01 01:30:12,27118781,24571938,click,0
e00005413,2026-06-01 01:30:13,30801593,4622610,click,0
e00005414,2026-06-01 01:30:14,30535894,24202628,click,0
e00005415,2026-06-01 01:30:15,2716286,10609871,click,0
e00005416,2026-06-01 01:30:16,2390251,26273545,click,0
e00005417,2026-06-01 01:30:17,31772643,4489310,click,0
e00005418,2026-06-01 01:30:18,9500303,23625636,click,0
e00005419,2026-06-01 01:30:19,8500299,375769,conversion,30000
e00005420,2026-06-01 01:30:20,10002432,18151129,click,0
e00005421,2026-06-01 01:30:21,497593,25368416,click,0
e00005422,2026-06-01 01:30:22,30368132,19834364,click,0
e00005423,2026-06-01 01:30:23,17132183,28251290,click,0
e00005424,2026-06-01 01:30:24,30368132,30913044,click,0
e00005425,2026-06-01 01:30:25,19602309,16755918,click,0
e00005426,2026-06-01 01:30:26,7289590,9034752,click,0
e00005427,2026-06-01 01:30:27,946549,1365522,click,0
e00005428,2026-06-01 01:30:28,11765782,1727653,click,0
e00005429,2026-06-01 01:30:29,7686710,1221029,click,0
e00005430,2026-06-01 01:30:30,19530182,12773812,click,0
e00005431,2026-06-01 01:30:31,27321366,14248447,click,0
e00005432,2026-06-01 01:30:32,27009857,15569955,click,0
e00005433,2026-06-01 01:30:33,24378636,4429984,click,0
e00005434,2026-06-01 01:30:34,31772643,3019963,click,0
e00005435,2026-06-01 01:30:35,13104554,20479677,click,0
e00005436,2026-06-01 01:30:36,18975823,11426026,click,0
e00005437,2026-06-01 01:30:37,27644431,29447570,click,0
e00005438,2026-06-01 01:30:38,29513913,15270274,click,0
e00005439,2026-06-01 01:30:39,31775712,10961635,click,0
e00005440,2026-06-01 01:30:40,19530182,12540986,click,0
e00005441,2026-06-01 01:30:41,5061834,25180076,click,0
e00005442,2026-06-01 01:30:42,10341182,20695638,click,0
e00005443,2026-06-01 01:30:43,24843279,14555957,click,0
e00005444,2026-06-01 01:30:44,7828336,14140982,click,0
e00005445,2026-06-01 01:30:45,2736605,22149965,click,0
e00005446,2026-06-01 01:30:46,23817046,9747817,click,0
e00005447,2026-06-01 01:30:47,30752994,28820734,click,0
e00005448,2026-06-01 01:30:48,24316983,2574386,click,0
e00005449,2026-06-01 01:30:49,25866076,789243,click,0
e00005450,2026-06-01 01:30:50,19602309,1663947,click,0
e00005451,2026-06-01 01:30:51,1586481,12975783,click,0
e00005452,2026-06-01 01:30:52,15491650,27215173,click,0
e00005453,2026-06-01 01:30:53,2869134,6858129,click,0
e00005454,2026-06-01 01:30:54,17686799,5476996,click,0
e00005455,2026-06-01 01:30:55,8891880,28660479,click,0
e00005456,2026-06-01 01:30:56,5061834,16384345,click,0
e00005457,2026-06-01 01:30:57,15574227,25320522,click,0
e00005458,2026-06-01 01:30:58,4828354,23076162,click,0
e00005459,2026-06-01 01:30:59,11959615,30811291,click,0
e00005460,2026-06-01 01:31:00,31772643,26180483,click,0
e00005461,2026-06-01 01:31:01,10341182,25382670,click,0
e00005462,2026-06-01 01:31:02,497593,15092672,click,0
e00005463,2026-06-01 01:31:03,7061828,22406930,click,0
e00005464,2026-06-01 01:31:04,13289562,26359633,click,0
e00005465,2026-06-01 01:31:05,17132183,1241824,conversion,30000
e00005466,2026-06-01 01:31:06,15323491,18096115,click,0
e00005467,2026-06-01 01:31:07,8980584,22397885,click,0
e00005468,2026-06-01 01:31:08,30801593,1307269,click,0
e00005469,2026-06-01 01:31:09,2865314,28487524,click,0
e00005470,2026-06-01 01:31:10,17686799,11630439,click,0
e00005471,2026-06-01 01:31:11,17686799,19472020,click,0
e00005472,2026-06-01 01:31:12,17686799,26065618,click,0
e00005473,2026-06-01 01:31:13,11321105,18771390,click,0
e00005474,2026-06-01 01:31:14,22726403,31783226,click,0
e00005475,2026-06-01 01:31:15,2576437,9853425,click,0
e00005476,2026-06-01 01:31:16,6686701,25330361,click,0
e00005477,2026-06-01 01:31:17,15398570,20247797,click,0
e00005478,2026-06-01 01:31:18,14289571,19952299,click,0
e00005479,2026-06-01 01:31:19,6686704,28965634,click,0
e00005480,2026-06-01 01:31:20,10960760,5729007,click,0
e00005481,2026-06-01 01:31:21,15398570,8115074,click,0
e00005482,2026-06-01 01:31:22,804100,1630967,click,0
e00005483,2026-06-01 01:31:23,15184511,24898381,click,0
e00005484,2026-06-01 01:31:24,14661605,27426918,click,0
e00005485,2026-06-01 01:31:25,28389117,20331082,click,0
e00005486,2026-06-01 01:31:26,18899195,2500165,click,0
e00005487,2026-06-01 01:31:27,28137208,31360610,click,0
e00005488,2026-06-01 01:31:28,14661605,243586,click,0
e00005489,2026-06-01 01:31:29,17686799,5897399,click,0
e00005490,2026-06-01 01:31:30,30368132,13641033,click,0
e00005491,2026-06-01 01:31:31,6686701,13212747,click,0
e00005492,2026-06-01 01:31:32,7061828,19257987,click,0
e00005493,2026-06-01 01:31:33,17288254,9229161,click,0
e00005494,2026-06-01 01:31:34,32323516,23759044,click,0
e00005495,2026-06-01 01:31:35,23852329,11245156,click,0
e00005496,2026-06-01 01:31:36,716288,16666914,click,0
e00005497,2026-06-01 01:31:37,14661605,18572168,click,0
e00005498,2026-06-01 01:31:38,28389117,1896333,click,0
e00005499,2026-06-01 01:31:39,8500299,28639399,click,0
e00005500,2026-06-01 01:31:40,2576437,21691005,click,0
e00005501,2026-06-01 01:31:41,17051292,8740693,click,0
e00005502,2026-06-01 01:31:42,27891651,22729650,click,0
e00005503,2026-06-01 01:31:43,13661608,8526478,click,0
e00005504,2026-06-01 01:31:44,6442596,15443748,click,0
e00005505,2026-06-01 01:31:45,30729721,14203343,click,0
e00005506,2026-06-01 01:31:46,15398570,7318856,click,0
e00005507,2026-06-01 01:31:47,25920690,23349626,click,0
e00005508,2026-06-01 01:31:48,2865315,24156279,click,0
e00005509,2026-06-01 01:31:49,16184517,9184412,click,0
e00005510,2026-06-01 01:31:50,23644447,777898,click,0
e00005511,2026-06-01 01:31:51,15398570,13392189,click,0
e00005512,2026-06-01 01:31:52,17686799,15060806,click,0
e00005513,2026-06-01 01:31:53,11938638,6915367,click,0
e00005514,2026-06-01 01:31:54,28328731,30378888,click,0
e00005515,2026-06-01 01:31:55,7413800,6931940,click,0
e00005516,2026-06-01 01:31:56,20695010,30101127,click,0
e00005517,2026-06-01 01:31:57,28795043,25241445,click,0
e00005518,2026-06-01 01:31:58,10341182,24799121,click,0
e00005519,2026-06-01 01:31:59,31772643,24481188,click,0
e00005520,2026-06-01 01:32:00,30801593,29770733,click,0
e00005521,2026-06-01 01:32:01,26852339,8131285,click,0
e00005522,2026-06-01 01:32:02,23817046,21179664,click,0
e00005523,2026-06-01 01:32:03,27614018,25935512,click,0
e00005524,2026-06-01 01:32:04,2865314,479220,click,0
e00005525,2026-06-01 01:32:05,30535894,9172704,click,0
e00005526,2026-06-01 01:32:06,19129839,27178984,click,0
e00005527,2026-06-01 01:32:07,10474106,11791503,click,0
e00005528,2026-06-01 01:32:08,10013589,22693103,click,0
e00005529,2026-06-01 01:32:09,73325,8501883,click,0
e00005530,2026-06-01 01:32:10,15398570,23640708,click,0
e00005531,2026-06-01 01:32:11,18898397,31448084,click,0
e00005532,2026-06-01 01:32:12,17288254,26415543,click,0
e00005533,2026-06-01 01:32:13,29427842,24341133,click,0
e00005534,2026-06-01 01:32:14,27009860,21603727,click,0
e00005535,2026-06-01 01:32:15,14102485,29643962,click,0
e00005536,2026-06-01 01:32:16,1415896,10879029,click,0
e00005537,2026-06-01 01:32:17,25419531,21512370,click,0
e00005538,2026-06-01 01:32:18,28795043,9863471,click,0
e00005539,2026-06-01 01:32:19,11938638,20331739,click,0
e00005540,2026-06-01 01:32:20,26614024,24110327,click,0
e00005541,2026-06-01 01:32:21,30491418,11821364,click,0
e00005542,2026-06-01 01:32:22,20922679,18959305,click,0
e00005543,2026-06-01 01:32:23,30801593,28577873,click,0
e00005544,2026-06-01 01:32:24,9610626,21793016,click,0
e00005545,2026-06-01 01:32:25,23852331,28821277,click,0
e00005546,2026-06-01 01:32:26,30801593,19473894,click,0
e00005547,2026-06-01 01:32:27,17686795,3783041,click,0
e00005548,2026-06-01 01:32:28,3073305,3076416,click,0
e00005549,2026-06-01 01:32:29,4466870,18880724,click,0
e00005550,2026-06-01 01:32:30,29614010,18603681,click,0
e00005551,2026-06-01 01:32:31,22451482,11438911,click,0
e00005552,2026-06-01 01:32:32,7061828,28766162,click,0
e00005553,2026-06-01 01:32:33,3291800,27366876,click,0
e00005554,2026-06-01 01:32:34,29427842,4326441,click,0
e00005555,2026-06-01 01:32:35,28729624,28808066,click,0
e00005556,2026-06-01 01:32:36,32135680,12934485,click,0
e00005557,2026-06-01 01:32:37,8877963,25695300,click,0
e00005558,2026-06-01 01:32:38,18498853,20298832,click,0
e00005559,2026-06-01 01:32:39,15398570,5003038,click,0
e00005560,2026-06-01 01:32:40,10341182,18549180,click,0
e00005561,2026-06-01 01:32:41,12089529,9093524,click,0
e00005562,2026-06-01 01:32:42,804100,25719621,click,0
e00005563,2026-06-01 01:32:43,6121534,3449139,click,0
e00005564,2026-06-01 01:32:44,716288,31907104,click,0
e00005565,2026-06-01 01:32:45,7061828,8535139,click,0
e00005566,2026-06-01 01:32:46,5061834,14615821,click,0
e00005567,2026-06-01 01:32:47,6686701,4059431,click,0
e00005568,2026-06-01 01:32:48,497593,12519501,click,0
e00005569,2026-06-01 01:32:49,3073304,21415086,click,0
e00005570,2026-06-01 01:32:50,28137208,16692799,click,0
e00005571,2026-06-01 01:32:51,14104561,7646129,click,0
e00005572,2026-06-01 01:32:52,31748229,2592534,click,0
e00005573,2026-06-01 01:32:53,26852338,24591019,click,0
e00005574,2026-06-01 01:32:54,18975823,3373802,click,0
e00005575,2026-06-01 01:32:55,2865315,7315702,click,0
e00005576,2026-06-01 01:32:56,5061834,1213969,click,0
e00005577,2026-06-01 01:32:57,11803618,17983765,conversion,30000
e00005578,2026-06-01 01:32:58,15184511,26280335,click,0
e00005579,2026-06-01 01:32:59,26852339,20503402,click,0
e00005580,2026-06-01 01:33:00,29427842,11669242,click,0
e00005581,2026-06-01 01:33:01,3828360,15750943,click,0
e00005582,2026-06-01 01:33:02,25920690,24269066,conversion,30000
e00005583,2026-06-01 01:33:03,30801593,18346729,click,0
e00005584,2026-06-01 01:33:04,30801593,3864075,click,0
e00005585,2026-06-01 01:33:05,15398570,14576422,click,0
e00005586,2026-06-01 01:33:06,497593,6796768,click,0
e00005587,2026-06-01 01:33:07,14661605,17605827,click,0
e00005588,2026-06-01 01:33:08,6686701,17618353,click,0
e00005589,2026-06-01 01:33:09,10341182,21383833,click,0
e00005590,2026-06-01 01:33:10,3892353,9730679,click,0
e00005591,2026-06-01 01:33:11,2073328,17447370,click,0
e00005592,2026-06-01 01:33:12,32368244,12701370,click,0
e00005593,2026-06-01 01:33:13,15073876,29255525,click,0
e00005594,2026-06-01 01:33:14,9013587,21627740,click,0
e00005595,2026-06-01 01:33:15,6686704,11112529,click,0
e00005596,2026-06-01 01:33:16,18443077,4160634,click,0
e00005597,2026-06-01 01:33:17,5061834,21455826,click,0
e00005598,2026-06-01 01:33:18,3828354,14632067,click,0
e00005599,2026-06-01 01:33:19,497593,26723768,click,0
e00005600,2026-06-01 01:33:20,13166099,7465834,click,0
e00005601,2026-06-01 01:33:21,27323541,30136783,click,0
e00005602,2026-06-01 01:33:22,5044698,10695312,click,0
e00005603,2026-06-01 01:33:23,2953716,2893154,click,0
e00005604,2026-06-01 01:33:24,32323516,19732927,click,0
e00005605,2026-06-01 01:33:25,27777499,9787891,click,0
e00005606,2026-06-01 01:33:26,9100689,21938151,click,0
e00005607,2026-06-01 01:33:27,30752994,7898114,click,0
e00005608,2026-06-01 01:33:28,29427842,5101958,click,0
e00005609,2026-06-01 01:33:29,5686703,13046306,click,0
e00005610,2026-06-01 01:33:30,12474087,26651805,click,0
e00005611,2026-06-01 01:33:31,2869134,22749362,conversion,30000
e00005612,2026-06-01 01:33:32,6697150,2623175,click,0
e00005613,2026-06-01 01:33:33,21257831,19982466,click,0
e00005614,2026-06-01 01:33:34,7828339,7358660,click,0
e00005615,2026-06-01 01:33:35,690012,5047834,click,0
e00005616,2026-06-01 01:33:36,23852329,29485578,click,0
e00005617,2026-06-01 01:33:37,9100689,17987904,click,0
e00005618,2026-06-01 01:33:38,7289590,13709984,click,0
e00005619,2026-06-01 01:33:39,30801593,26563663,click,0
e00005620,2026-06-01 01:33:40,10341182,22002982,click,0
e00005621,2026-06-01 01:33:41,5044698,6902071,click,0
e00005622,2026-06-01 01:33:42,17686799,6025983,click,0
e00005623,2026-06-01 01:33:43,10474106,11532354,conversion,30000
e00005624,2026-06-01 01:33:44,9100690,24279102,conversion,30000
e00005625,2026-06-01 01:33:45,497593,12440901,click,0
e00005626,2026-06-01 01:33:46,11938638,28999227,click,0
e00005627,2026-06-01 01:33:47,30801593,13735718,click,0
e00005628,2026-06-01 01:33:48,2869134,1608313,click,0
e00005629,2026-06-01 01:33:49,17686799,14832408,click,0
e00005630,2026-06-01 01:33:50,12100671,28261966,click,0
e00005631,2026-06-01 01:33:51,8892341,15369604,click,0
e00005632,2026-06-01 01:33:52,3877975,27219714,click,0
e00005633,2026-06-01 01:33:53,15398570,1770237,click,0
e00005634,2026-06-01 01:33:54,13661605,12877484,click,0
e00005635,2026-06-01 01:33:55,30801593,16331965,click,0
e00005636,2026-06-01 01:33:56,28896342,1057041,click,0
e00005637,2026-06-01 01:33:57,13422843,31613106,click,0
e00005638,2026-06-01 01:33:58,15184511,3715997,click,0
e00005639,2026-06-01 01:33:59,716288,29799411,click,0
e00005640,2026-06-01 01:34:00,13947795,15238470,click,0
e00005641,2026-06-01 01:34:01,604244,12698414,click,0
e00005642,2026-06-01 01:34:02,23330022,11685264,click,0
e00005643,2026-06-01 01:34:03,7121544,22706225,click,0
e00005644,2026-06-01 01:34:04,17686799,21171528,click,0
e00005645,2026-06-01 01:34:05,15398570,977807,click,0
e00005646,2026-06-01 01:34:06,2869134,5903976,click,0
e00005647,2026-06-01 01:34:07,28795042,3034700,click,0
e00005648,2026-06-01 01:34:08,15184511,25996520,click,0
e00005649,2026-06-01 01:34:09,884761,15227373,click,0
e00005650,2026-06-01 01:34:10,14235907,17408808,click,0
e00005651,2026-06-01 01:34:11,29513916,17426849,click,0
e00005652,2026-06-01 01:34:12,30801593,3948151,click,0
e00005653,2026-06-01 01:34:13,32452111,16476491,click,0
e00005654,2026-06-01 01:34:14,8892341,14655658,click,0
e00005655,2026-06-01 01:34:15,17321082,10457585,click,0
e00005656,2026-06-01 01:34:16,7061828,25811565,click,0
e00005657,2026-06-01 01:34:17,12700454,12303900,click,0
e00005658,2026-06-01 01:34:18,30801593,8333468,click,0
e00005659,2026-06-01 01:34:19,25920690,7488106,conversion,30000
e00005660,2026-06-01 01:34:20,5061834,21815995,click,0
e00005661,2026-06-01 01:34:21,14121532,3973372,click,0
e00005662,2026-06-01 01:34:22,13104554,26762127,click,0
e00005663,2026-06-01 01:34:23,15184511,31863888,click,0
e00005664,2026-06-01 01:34:24,30368132,5216928,click,0
e00005665,2026-06-01 01:34:25,32009848,15631871,click,0
e00005666,2026-06-01 01:34:26,20377297,28169147,click,0
e00005667,2026-06-01 01:34:27,31772643,23543477,click,0
e00005668,2026-06-01 01:34:28,9810200,10530052,click,0
e00005669,2026-06-01 01:34:29,32368244,16413124,click,0
e00005670,2026-06-01 01:34:30,7462178,20887458,click,0
e00005671,2026-06-01 01:34:31,30801593,20201027,click,0
e00005672,2026-06-01 01:34:32,15184511,28821122,click,0
e00005673,2026-06-01 01:34:33,6228543,17558188,conversion,30000
e00005674,2026-06-01 01:34:34,3073303,4242754,click,0
e00005675,2026-06-01 01:34:35,11500306,21987282,click,0
e00005676,2026-06-01 01:34:36,6686704,16038244,click,0
e00005677,2026-06-01 01:34:37,28739284,3726860,click,0
e00005678,2026-06-01 01:34:38,5700346,9512868,click,0
e00005679,2026-06-01 01:34:39,32009848,29691085,click,0
e00005680,2026-06-01 01:34:40,5686703,18786313,click,0
e00005681,2026-06-01 01:34:41,26852339,26597231,click,0
e00005682,2026-06-01 01:34:42,16184517,11628035,click,0
e00005683,2026-06-01 01:34:43,15654897,32195053,click,0
e00005684,2026-06-01 01:34:44,28137208,675679,click,0
e00005685,2026-06-01 01:34:45,22071675,21379070,click,0
e00005686,2026-06-01 01:34:46,2576437,11533669,click,0
e00005687,2026-06-01 01:34:47,5061834,21050966,click,0
e00005688,2026-06-01 01:34:48,10341182,20126880,click,0
e00005689,2026-06-01 01:34:49,27321366,30944915,click,0
e00005690,2026-06-01 01:34:50,9100693,4723272,conversion,30000
e00005691,2026-06-01 01:34:51,19530182,25001197,click,0
e00005692,2026-06-01 01:34:52,14289571,8753464,click,0
e00005693,2026-06-01 01:34:53,30175073,26207263,click,0
e00005694,2026-06-01 01:34:54,24316983,30394362,click,0
e00005695,2026-06-01 01:34:55,20377297,10860124,click,0
e00005696,2026-06-01 01:34:56,32009848,15346203,click,0
e00005697,2026-06-01 01:34:57,10341182,32364008,click,0
e00005698,2026-06-01 01:34:58,6886817,1679598,click,0
e00005699,2026-06-01 01:34:59,13300124,3469967,click,0
e00005700,2026-06-01 01:35:00,7061828,25267539,click,0
e00005701,2026-06-01 01:35:01,17710664,1938619,click,0
e00005702,2026-06-01 01:35:02,27323540,31597838,click,0
e00005703,2026-06-01 01:35:03,4828346,9391097,click,0
e00005704,2026-06-01 01:35:04,13661597,11890171,click,0
e00005705,2026-06-01 01:35:05,2869134,11117610,click,0
e00005706,2026-06-01 01:35:06,15073876,21990487,click,0
e00005707,2026-06-01 01:35:07,7121544,23627997,click,0
e00005708,2026-06-01 01:35:08,9700343,4657084,click,0
e00005709,2026-06-01 01:35:09,2073328,31607314,click,0
e00005710,2026-06-01 01:35:10,12700454,21362404,click,0
e00005711,2026-06-01 01:35:11,13661608,30925671,conversion,30000
e00005712,2026-06-01 01:35:12,4869922,26951529,click,0
e00005713,2026-06-01 01:35:13,30535894,19764209,click,0
e00005714,2026-06-01 01:35:14,19129839,12555306,click,0
e00005715,2026-06-01 01:35:15,11959615,21018399,click,0
e00005716,2026-06-01 01:35:16,28137208,1665643,click,0
e00005717,2026-06-01 01:35:17,5892331,11587504,click,0
e00005718,2026-06-01 01:35:18,25259856,26231702,click,0
e00005719,2026-06-01 01:35:19,31772643,15820587,click,0
e00005720,2026-06-01 01:35:20,18898397,24238351,click,0
e00005721,2026-06-01 01:35:21,31772643,13546663,click,0
e00005722,2026-06-01 01:35:22,7351509,14607680,click,0
e00005723,2026-06-01 01:35:23,21640043,5566779,click,0
e00005724,2026-06-01 01:35:24,3406182,13408725,click,0
e00005725,2026-06-01 01:35:25,15491650,18841812,click,0
e00005726,2026-06-01 01:35:26,6686704,24958852,click,0
e00005727,2026-06-01 01:35:27,24378636,26744992,click,0
e00005728,2026-06-01 01:35:28,22274902,18213801,click,0
e00005729,2026-06-01 01:35:29,7686710,4339258,click,0
e00005730,2026-06-01 01:35:30,24119481,20509336,click,0
e00005731,2026-06-01 01:35:31,30801593,32101726,click,0
e00005732,2026-06-01 01:35:32,3877975,31308347,click,0
e00005733,2026-06-01 01:35:33,8892339,5493231,click,0
e00005734,2026-06-01 01:35:34,30491418,22979374,click,0
e00005735,2026-06-01 01:35:35,11289564,26190661,click,0
e00005736,2026-06-01 01:35:36,2869134,4001371,click,0
e00005737,2026-06-01 01:35:37,14289571,3689877,click,0
e00005738,2026-06-01 01:35:38,497593,17603349,click,0
e00005739,2026-06-01 01:35:39,15184511,22025711,click,0
e00005740,2026-06-01 01:35:40,6442596,23050659,click,0
e00005741,2026-06-01 01:35:41,23817046,16985201,click,0
e00005742,2026-06-01 01:35:42,18975823,23921237,click,0
e00005743,2026-06-01 01:35:43,27614018,30869975,click,0
e00005744,2026-06-01 01:35:44,3291799,1773211,click,0
e00005745,2026-06-01 01:35:45,15746419,27207587,click,0
e00005746,2026-06-01 01:35:46,18436526,22246972,click,0
e00005747,2026-06-01 01:35:47,8980585,23358605,click,0
e00005748,2026-06-01 01:35:48,10491643,14283621,conversion,30000
e00005749,2026-06-01 01:35:49,6228543,15028180,click,0
e00005750,2026-06-01 01:35:50,18898397,10608328,click,0
e00005751,2026-06-01 01:35:51,4814007,14155233,click,0
e00005752,2026-06-01 01:35:52,15398570,10027064,click,0
e00005753,2026-06-01 01:35:53,15398570,1862926,click,0
e00005754,2026-06-01 01:35:54,11289564,19502499,click,0
e00005755,2026-06-01 01:35:55,5061834,20611076,click,0
e00005756,2026-06-01 01:35:56,28137208,11801602,click,0
e00005757,2026-06-01 01:35:57,10321103,20211931,click,0
e00005758,2026-06-01 01:35:58,11938638,15667665,click,0
e00005759,2026-06-01 01:35:59,32452111,10674174,click,0
e00005760,2026-06-01 01:36:00,12100671,10120216,click,0
e00005761,2026-06-01 01:36:01,83677,26061242,click,0
e00005762,2026-06-01 01:36:02,8892339,4777586,click,0
e00005763,2026-06-01 01:36:03,13166099,30956666,click,0
e00005764,2026-06-01 01:36:04,7121544,1260425,click,0
e00005765,2026-06-01 01:36:05,28874676,29430538,click,0
e00005766,2026-06-01 01:36:06,12089529,17140097,click,0
e00005767,2026-06-01 01:36:07,6886817,17580261,click,0
e00005768,2026-06-01 01:36:08,828346,15816809,click,0
e00005769,2026-06-01 01:36:09,15398570,16506094,click,0
e00005770,2026-06-01 01:36:10,19129839,28600488,click,0
e00005771,2026-06-01 01:36:11,32368244,4416420,click,0
e00005772,2026-06-01 01:36:12,13947795,5528022,conversion,30000
e00005773,2026-06-01 01:36:13,32398758,16274350,click,0
e00005774,2026-06-01 01:36:14,30801593,15126378,click,0
e00005775,2026-06-01 01:36:15,7289590,23440430,click,0
e00005776,2026-06-01 01:36:16,28351001,27076900,click,0
e00005777,2026-06-01 01:36:17,12765785,15270183,click,0
e00005778,2026-06-01 01:36:18,19530182,30308972,click,0
e00005779,2026-06-01 01:36:19,30752994,31444397,click,0
e00005780,2026-06-01 01:36:20,17686799,30023897,click,0
e00005781,2026-06-01 01:36:21,12042373,19255931,click,0
e00005782,2026-06-01 01:36:22,497590,6679851,click,0
e00005783,2026-06-01 01:36:23,15184511,26184719,conversion,30000
e00005784,2026-06-01 01:36:24,28874676,22545571,click,0
e00005785,2026-06-01 01:36:25,8710017,28347218,click,0
e00005786,2026-06-01 01:36:26,2946551,11779072,click,0
e00005787,2026-06-01 01:36:27,6686701,3214113,click,0
e00005788,2026-06-01 01:36:28,28795042,32213719,click,0
e00005789,2026-06-01 01:36:29,30368132,20010729,click,0
e00005790,2026-06-01 01:36:30,15398570,10511969,click,0
e00005791,2026-06-01 01:36:31,15184511,1317361,click,0
e00005792,2026-06-01 01:36:32,14661605,25719128,click,0
e00005793,2026-06-01 01:36:33,15398570,24900880,click,0
e00005794,2026-06-01 01:36:34,28874676,29027725,click,0
e00005795,2026-06-01 01:36:35,13661605,1219000,click,0
e00005796,2026-06-01 01:36:36,20938751,17274748,click,0
e00005797,2026-06-01 01:36:37,31772643,9606309,click,0
e00005798,2026-06-01 01:36:38,18975813,2834147,click,0
e00005799,2026-06-01 01:36:39,9100692,9888216,conversion,30000
e00005800,2026-06-01 01:36:40,10321103,2130530,click,0
e00005801,2026-06-01 01:36:41,3406183,14798384,click,0
e00005802,2026-06-01 01:36:42,11289564,20610059,click,0
e00005803,2026-06-01 01:36:43,19530182,4450885,conversion,30000
e00005804,2026-06-01 01:36:44,5061834,2626578,click,0
e00005805,2026-06-01 01:36:45,5177431,12056496,click,0
e00005806,2026-06-01 01:36:46,26998432,28235096,click,0
e00005807,2026-06-01 01:36:47,28351001,4006518,click,0
e00005808,2026-06-01 01:36:48,11772330,10098360,click,0
e00005809,2026-06-01 01:36:49,17686799,27888674,click,0
e00005810,2026-06-01 01:36:50,5121533,2911518,click,0
e00005811,2026-06-01 01:36:51,8980585,26901580,conversion,30000
e00005812,2026-06-01 01:36:52,12042373,22532018,click,0
e00005813,2026-06-01 01:36:53,2869134,18646076,click,0
e00005814,2026-06-01 01:36:54,2869134,12352215,click,0
e00005815,2026-06-01 01:36:55,11321105,1631736,click,0
e00005816,2026-06-01 01:36:56,22391321,13909325,click,0
e00005817,2026-06-01 01:36:57,20730227,8439085,click,0
e00005818,2026-06-01 01:36:58,13661605,503173,click,0
e00005819,2026-06-01 01:36:59,6810200,22062389,click,0
e00005820,2026-06-01 01:37:00,5044698,9196095,click,0
e00005821,2026-06-01 01:37:01,6886817,30105537,click,0
e00005822,2026-06-01 01:37:02,11097337,6051109,click,0
e00005823,2026-06-01 01:37:03,26852339,1164478,click,0
e00005824,2026-06-01 01:37:04,9097339,16442221,click,0
e00005825,2026-06-01 01:37:05,22891668,13919231,click,0
e00005826,2026-06-01 01:37:06,28752988,25207996,click,0
e00005827,2026-06-01 01:37:07,1130498,28947762,click,0
e00005828,2026-06-01 01:37:08,19129839,18786437,click,0
e00005829,2026-06-01 01:37:09,30801593,31169211,click,0
e00005830,2026-06-01 01:37:10,2390251,2592811,click,0
e00005831,2026-06-01 01:37:11,31129938,29525822,click,0
e00005832,2026-06-01 01:37:12,2946551,31519972,click,0
e00005833,2026-06-01 01:37:13,32368244,7954796,click,0
e00005834,2026-06-01 01:37:14,11321105,14056034,click,0
e00005835,2026-06-01 01:37:15,2390251,30670156,click,0
e00005836,2026-06-01 01:37:16,26321366,13832102,click,0
e00005837,2026-06-01 01:37:17,32385772,4596635,click,0
